"","site_key","pedon_key","latidude","longitude","POM_mgpg_OC","MAOM_mgpg_OC","WS_mgpg_OC_calculated","clay_total","claysilt","ph_h2o","al_fe","DEC","ET","prcp_mean","temp_mean","NPP_MODIS_mean_2001_2022_kgC_m2","horizon_ap","hzn_bot","aridity_index_v3","land_cover_simple","MCI","fMAOM","SOC_NPP_Ratio","SOC_NPP_Ratio_factor","aridity_index_factor","fraction_quant_method"
"604",134656,74011,48.88,-114.96,16.163121035,27.2469904625,43.4101114975,9.3,77,6,0.18,18.61,1141,861.647501334082,5.8027974,0.614480952380952,"0",13,0.4344,"forest",-0.417813336338194,0.62766460445671,70.6451702518967,"high","Arid","MIR prediction"
"605",39404,40023,35.3,-79.89,3.719863515,22.252809905,25.97267342,5.7,89.1,3.9,0.19,0.52,1431,1545.88749872148,15.696159,0.347647619047619,"0",8,0.823,"forest",-1.24809909505386,0.85677779661544,74.7097693093718,"high","Sub-humid","MIR prediction"
"606",31797,31916,46.47,-110.99,3.2186548725,13.3510364275,16.5696913,25.1,64.5,6.7,0.195,17.53,1385,555.580000184476,5.04866295,0.286680952380952,"1",11,0.2555,"cropland",-0.444076285659057,0.80575046244223,57.7983684035679,"high","Arid","MIR prediction"
"607",29318,29391,64.22,-149.37,2.5477419475,2.549686975,5.0974289225,6.6,56.8,5.5,0.435,1.6,589,453.627500842325,-2.11156715,0.418895238095238,"1",10,0.629,"cropland",-0.801114268121738,0.500190785151649,12.1687440174268,"low","Sub-humid","MIR prediction"
"608",31840,31959,35.82,-80.79,4.21182407,5.561126835,9.772950905,6.6,14.8,5.3,0.225,2.13,1359,1493.78999653459,14.526447,0.716490476190476,"0",5,0.8515,"forest",-1.11612832972719,0.569032515261571,13.6400290440175,"low","Sub-humid","MIR prediction"
"609",32294,32415,40.37,-101.71,3.004229135,8.63092146,11.635150595,17.7,60.9,6.5,0.095,13.87,1660,678.422500846907,10.23391485,0.301628571428571,"1",15,0.2866,"cropland",-0.77715113051877,0.741797142162387,38.5744312612485,"high","Arid","MIR prediction"
"610",64171,66096,38.6,-79.74,5.3234328525,15.192087325,20.5155201775,10.5,50.8,3.5,0.135,0.14,1027,1700.13499705493,6.98397535,0.959580952380952,"0",18,1.2499,"forest",-1.35487891565712,0.74051679867526,21.3796659120797,"low","Humid","MIR prediction"
"611",136779,76185,44.23,-119.07,20.009141265,34.146104435,54.1552457,15.8,54.7,6,0.345,17.57,1244,798.959998250008,4.8075148,0.375742857142857,"0",5,0.2941,"grassland",-0.199480445301051,0.630522565148292,144.128476883887,"high","Arid","MIR prediction"
"612",29852,29954,43.41,-119.63,3.1616784275,5.237356155,8.3990345825,27.8,55.1,7.1,0.25,20.06,1479,475.319999575615,6.94569845,0.120352380952381,"0",18,0.1723,"grassland",-0.236693654431422,0.623566447257214,69.7870247022632,"high","Arid","MIR prediction"
"613",54024,54825,46.48,-110.71,3.0609623825,7.6622589225,10.723221305,16,53.4,4.9,0.345,2.91,1188,976.342502355576,0.7107234,0.480119047619048,"0",26,0.4385,"forest",-0.885451237744486,0.714548241108039,22.3345050736425,"low","Arid","MIR prediction"
"614",136782,76188,44.48,-120.15,7.27328534,19.6770740325,26.9503593725,14.2,62.1,5.9,0.51,35.58,1204,990.955000460148,3.330682,0.603385714285714,"0",12,0.4217,"forest",0.910240139873026,0.730122881128568,44.6652261305254,"high","Arid","MIR prediction"
"615",135144,74548,46.23,-89.54,3.8215501225,14.119204035,17.9407541575,4.8,42.5,4.9,0.785,1.9,887,1137.96249902574,4.00631245,0.681185714285714,"0",26,0.9528,"forest",-0.220720292931799,0.786990552963883,26.3375372989325,"low","Humid","MIR prediction"
"616",34873,35093,40.04,-118.66,4.216636335,1.475324715,5.69196105,8.6,32.9,8.4,0.13,42.46,1977,246.822499614209,11.1556131,0.0777952380952381,"0",5,0.0733,"other",0.6172679281315,0.25919445021501,73.1659313521454,"high","Arid","MIR prediction"
"617",33906,34103,40.51,-121.47,4.1314817975,0.14990794925,4.28138974675,0.8,19.2,6.1,0.255,1.19,1325,2039.79499652889,4.36178375,0.349247619047619,"0",10,0.8044,"forest",-1.11156798234019,0.0350138525379043,12.258894587242,"low","Sub-humid","MIR prediction"
"618",39513,40144,18.43,-67.11,2.755749485,17.6301797475,20.3859292325,72.7,83.6,7.4,0.53,59.79,1790,2173.27000096347,24.6929015,0.734238095238095,"1",30,1.033,"cropland",2.07543780086318,0.864821002095569,27.7647392102276,"low","Humid","MIR prediction"
"619",135378,74782,32.89,-87.39,0.22706446355,4.5565740175,4.78363848105,1.3,12.7,4.4,0.065,0,1483,1924.79500178993,16.8148385,0.413447619047619,"0",28,0.9777,"forest",-1.47470107109043,0.952533105407213,11.5701197943023,"low","Humid","MIR prediction"
"620",134969,74373,47.14,-99.24,4.0856860275,27.0718223775,31.157508405,31.8,63.7,7.1,0.175,32.2,1145,587.005000290461,4.7425507,0.43072380952381,"0",14,0.3682,"cropland",0.209999205479081,0.868869937403456,72.3375576554415,"high","Arid","MIR prediction"
"621",68235,70202,34.11,-80.21,0.7549649835,4.6144275525,5.369392536,3.3,18.9,5.8,0.04,2.65,1576,1431.17250010371,16.7751095,0.539452380952381,"1",20,0.7458,"cropland",-1.39115628468866,0.859394712076234,9.9534133606391,"low","Sub-humid","MIR prediction"
"622",29326,29399,45.32,-122.86,10.48711895,33.2584947625,43.7456137125,23.1,87,6.2,1.615,23.26,1092,1853.01250270754,10.432288,0.874314285714286,"0",10,1.3117,"forest",2.12183061884073,0.760270389188679,50.0341975732002,"high","Humid","MIR prediction"
"623",30568,30684,46.49,-89.06,23.090709405,61.663695845,84.75440525,71.5,90.5,4.5,0.785,23.5,928,1106.20999920741,4.66277795,0.653961904761905,"1",10,0.8659,"cropland",0.78998701380614,0.72755741324726,129.601441051612,"high","Sub-humid","MIR prediction"
"624",31834,31953,35.88,-80.81,4.73352617,1.458358405,6.191884575,10.9,34.7,4.8,0.225,2.51,1351,1499.62499791011,14.528184,0.706857142857143,"0",30,0.8613,"forest",-1.09834736784939,0.235527388686828,8.75973969785772,"low","Sub-humid","MIR prediction"
"625",135563,74967,31.83,-88.17,1.215571945,4.7800747375,5.9956466825,15.8,50.4,5.3,0.225,9.11,1534,1994.37249829061,18.162778,0.307571428571429,"0",34,0.9858,"forest",-0.789520135235019,0.797257575475888,19.4935098827218,"low","Humid","MIR prediction"
"626",29606,29691,43.73,-96.61,1.703021685,14.03913723,15.742158915,30.5,85.4,7.9,0.285,31.82,1188,865.455001469702,7.470789,0.493385714285714,"1",10,0.5226,"cropland",0.370215961052203,0.891817780890443,31.9063938399398,"low","Sub-humid","MIR prediction"
"627",29297,29370,42.4,-122.26,37.6734942925,55.087345435,92.7608397275,4.1,28.7,5.8,3.59,2.63,1236,1720.02500200272,5.42744675,0.657790476190476,"0",8,0.7681,"forest",4.35237966567397,0.593864238366406,141.018824511894,"high","Sub-humid","MIR prediction"
"628",30455,30571,38.85,-77.36,11.392277835,15.163389645,26.55566748,18.5,57.4,4.9,0.08,3.34,1316,1381.60000018589,12.5914521,0.490842857142857,"1",13,0.7799,"cropland",-1.29414335856955,0.571003897997295,54.1021777001659,"high","Sub-humid","MIR prediction"
"629",38932,39549,41.77,-124.19,3.15324063,26.4512046125,29.6044452425,12.4,35.3,5.6,0.915,1.34,1086,2874.59249530733,12.181408,1.28941904761905,"0",28,1.7842,"other",-0.0365628768934484,0.893487596062999,22.9595221950269,"low","Humid","MIR prediction"
"630",52707,53459,44.42,-73.07,1.56955506,10.555345835,12.124900895,9.2,49.3,5.4,0.155,8.5,958,1378.52500095917,6.57637805,0.696680952380952,"1",8,1.017,"cropland",-0.931334532990871,0.870551101935419,17.4038070849538,"low","Humid","MIR prediction"
"631",52619,53345,45.3,-123.37,7.8774668575,33.343361435,41.2208282925,26.4,75.6,5.8,1.605,17.29,969,2711.48250344396,9.3203065,0.985980952380952,"0",15,1.989,"forest",1.82630073866219,0.808895959062199,41.8069215160391,"high","Humid","MIR prediction"
"632",134823,74218,44.86,-90.14,12.8209133825,28.197556365,41.0184697475,15.2,87.2,5,0.44,12.07,933,1217.5549990125,5.871640925,0.632385714285714,"0",8,0.8908,"cropland",-0.303111171044809,0.687435600074247,64.8630556018027,"high","Sub-humid","MIR prediction"
"633",33876,34073,38.14,-119.12,5.9329882725,5.664160185,11.5971484575,10.6,44.9,6.1,0.19,5.78,1721,690.784999713302,4.823175,0.162271428571429,"0",10,0.2085,"grassland",-1.0019731490612,0.488409733285507,71.4675932762567,"high","Arid","MIR prediction"
"634",34785,35005,43.16,-86.2,1.086535092125,4.604627075,5.691162167125,1.4,9.5,4.2,0.075,0.14,1096,1112.31999911368,8.52020015,0.670238095238095,"1",20,0.7534,"cropland",-1.45196857972126,0.809083793394367,8.4912543878952,"low","Sub-humid","MIR prediction"
"635",34930,35150,42.32,-77.75,4.922866915,12.367920705,17.29078762,11.4,35.9,7,0.26,11.09,1001,1151.16499838606,7.3920465,0.6722,"1",25,0.9056,"cropland",-0.640236328079961,0.715289608363138,25.7226831597739,"low","Humid","MIR prediction"
"636",31733,31852,32.51,-106.79,0.7742344242,2.5234808525,3.2977152767,10.1,28.3,8.1,0.08,14.25,2353,381.755001217127,15.3220742,0.111985714285714,"0",20,0.1189,"shrubland",-0.783642584657007,0.765220960805697,29.4476424759536,"low","Arid","MIR prediction"
"637",135310,74714,45.76,-122.29,9.048147375,30.103162165,39.15130954,19.9,64.9,5.4,1.59,1.05,1039,3511.99750159681,8.1893533,0.756347619047619,"0",25,2.3614,"forest",1.04212616239504,0.768892854892741,51.7636448559178,"high","Humid","MIR prediction"
"638",135690,75094,39.13,-79.33,7.708872645,27.663159235,35.37203188,26.7,69.3,3.5,0.275,0.37,1019,1956.08749789745,6.85975895,0.898028571428571,"0",13,1.2012,"forest",-1.11757420503757,0.782063052777052,39.3885372975725,"high","Humid","MIR prediction"
"639",43224,43938,36.3,-115.68,9.23248974,30.190372765,39.422862505,21.4,66.2,7,0.245,37.5,1747,522.632499724627,5.39588765,0.141109523809524,"0",16,0.2901,"grassland",0.571268106410903,0.765808742608961,279.377758784126,"high","Arid","MIR prediction"
"640",52622,53348,45.29,-123.36,4.413996585,25.9408531675,30.3548497525,19.2,81.1,6.2,1.335,13.81,968,2658.16250284761,9.4117915,0.966433333333333,"0",14,2.2804,"forest",1.22656107317691,0.854586775392078,31.4091502285034,"low","Humid","MIR prediction"
"641",58719,59520,43.48,-122.21,11.9786169375,19.2248415525,31.20345849,1.7,19.6,5.8,2.075,1.83,1261,2174.26000016183,6.908996865,0.883985714285714,"0",13,0.9228,"forest",1.86343204410124,0.616112523509569,35.2986004023982,"low","Humid","MIR prediction"
"642",39813,40444,43.29,-85.96,2.5549494375,13.598376545,16.1533259825,3.1,10.6,4.7,0.925,0,1058,1164.3949998552,8.20161375,0.72497619047619,"0",18,0.8124,"forest",-0.0830825528377976,0.841831370191628,22.2811813611284,"low","Sub-humid","MIR prediction"
"643",136784,76190,44.74,-120.23,21.9298692375,6.5531218925,28.48299113,59.4,76.4,8.4,0.31,64.67,1557,423.942499237601,10.80647125,0.176919047619048,"0",20,0.1894,"grassland",1.94778735007621,0.230071408673012,160.994485971523,"high","Arid","MIR prediction"
"644",135390,74794,29.69,-82.01,0.924024121725,5.855909255,6.779933376725,1,2.2,4.3,0.025,0,1634,1738.3725010315,20.477836,0.826704761904762,"0",22,0.7936,"forest",-1.53942751379986,0.863711917155837,8.201154377173,"low","Sub-humid","MIR prediction"
"645",134184,73451,47.64,-124.38,22.3963959575,48.762880215,71.1592761725,36,71.4,4.3,1.24,6.21,829,4184.29749628715,10.0797045,0.882185714285714,"0",9,3.7308,"forest",0.717216534186081,0.685263859300536,80.6624671202209,"high","Humid","MIR prediction"
"646",135351,74755,40.19,-105.49,2.535117875,4.450962805,6.98608068,7.9,35,5,0.105,4.52,1407,812.677502080798,3.84842185,0.359085714285714,"0",18,0.3238,"grassland",-1.19847476604511,0.63711872348431,19.4551896721833,"low","Arid","MIR prediction"
"647",135375,74779,32.94,-87.4,11.726160285,31.5503093675,43.2764696525,3.4,12.5,4.2,0.175,2.51,1486,1909.26999776065,16.910529,0.423871428571429,"0",3,0.9756,"forest",-1.17925542123617,0.729040737861514,102.098105074821,"high","Humid","MIR prediction"
"648",39355,39974,44.74,-123.01,5.493119075,25.6049559225,31.0980749975,22.5,89.1,5,1.495,18.8,1152,1738.14500107802,11.1450575,0.725047619047619,"0",19,0.9348,"cropland",1.71895894867305,0.823361443579977,42.8910794002036,"high","Humid","MIR prediction"
"649",33868,34065,38.84,-119.56,3.698717335,8.8368589275,12.5355762625,12.4,33.5,6.4,0.275,11.8,1709,756.529998749495,6.36304955,0.307666666666667,"0",5,0.2603,"grassland",-0.582741588555411,0.70494237699589,40.744018187974,"high","Arid","MIR prediction"
"650",43222,43936,36.31,-115.69,4.484444365,13.3014603675,17.7859047325,23.5,73.3,7.4,0.34,29.45,1803,518.734998762608,5.22677265,0.1604,"0",12,0.2577,"forest",0.348317768066138,0.747865265644563,110.88469284601,"high","Arid","MIR prediction"
"651",33711,33908,36.51,-121.13,0.56745366805,0.6074531935,1.17490686155,6.5,21.2,6.3,0.065,5.82,1831,576.057497821748,14.3003258,0.600204761904762,"0",56,0.202,"grassland",-1.20237160233049,0.517022423972072,1.9575100634347,"low","Arid","MIR prediction"
"652",52781,53582,36.45,-85.38,5.9767102925,16.3686943025,22.345404595,11.9,46.6,5.4,0.19,7.97,1306,1899.10999919474,13.2567892,0.748709523809524,"0",5,1.0594,"forest",-0.899498658239157,0.732530674614084,29.8452255305955,"low","Humid","MIR prediction"
"653",28817,28890,47.48,-117.27,1.3804582025,13.4308216825,14.811279885,18.3,85.3,5.4,0.325,9.55,1196,796.644999243319,7.86002985,0.416180952380952,"1",28,0.4272,"cropland",-0.607115546287165,0.906796832331955,35.588557814252,"low","Arid","MIR prediction"
"654",67447,69372,36.16,-79.11,9.52205239,15.710387895,25.232440285,35.3,79.1,4.8,0.685,5.17,1374,1563.44500126177,14.22721065,0.596433333333333,"1",6,0.8358,"cropland",-0.229526543546423,0.62262657585043,42.3055501341307,"high","Sub-humid","MIR prediction"
"655",56433,57234,44.67,-69.02,2.53162483,7.883333855,10.414958685,6.5,72.4,4,0.145,0.05,1012,1722.83499971032,6.30714,0.765138095238095,"0",13,1.1286,"forest",-1.3429085854245,0.756924160088495,13.611867909621,"low","Humid","MIR prediction"
"656",68195,70162,30.26,-94.54,6.917065305,11.9947562675,18.9118215725,5.8,65.1,4.7,0.09,3.15,1562,1972.6399997808,19.6007485,1.17094285714286,"0",9,0.8998,"forest",-1.28685222883109,0.634246480251367,16.1509346567479,"low","Sub-humid","MIR prediction"
"657",30708,30825,48.67,-122.83,3.2882554175,14.806459705,18.0947151225,6.4,74,5.4,1.61,0.6,879,1914.36000005901,6.7880572,0.836747619047619,"0",46,1.5469,"forest",1.05343298152605,0.818275369618215,21.6250571983644,"low","Humid","MIR prediction"
"658",31800,31919,46.63,-111.18,2.593760415,8.978209745,11.57197016,32.4,53.5,7.6,0.26,36.45,1403,566.589999999851,5.3070468,0.310952380952381,"0",23,0.2544,"grassland",0.546408917238288,0.775858356084803,37.2146054150077,"high","Arid","MIR prediction"
"659",136805,76211,44.14,-120.3,9.378252045,10.21318243,19.591434475,17.6,48.2,7.1,0.16,24.95,1478,520.337499666959,7.720128665,0.196357142857143,"1",14,0.2083,"cropland",-0.153515246363345,0.521308556707918,99.7744935067297,"high","Arid","MIR prediction"
"660",29280,29353,32.6,-106.76,1.6376359,5.2258525425,6.8634884425,6.6,15.8,7.6,0.05,25.85,2331,349.332499399781,15.5461725,0.105914285714286,"0",2,0.1179,"shrubland",-0.289400159366849,0.761398898866143,64.8022917419746,"high","Arid","MIR prediction"
"661",38929,39546,41.08,-123.68,0.997468348225,9.5859945475,10.583462895725,8.8,60.9,5.1,0.24,1.24,1427,2175.52249240875,12.33661125,0.834985714285714,"1",20,0.9021,"cropland",-1.13350079810915,0.905752176007731,12.6750227155426,"low","Humid","MIR prediction"
"662",136435,75839,32.57,-97.22,11.907519785,21.9058539125,33.8133736975,10.2,26.5,4.1,0.115,3.15,1864,1058.97250139713,18.457513,0.433247619047619,"1",6,0.4655,"cropland",-1.2463982021377,0.647845852604753,78.0463001085379,"high","Arid","MIR prediction"
"663",135205,74609,35.93,-84.27,2.2982280125,9.4038975275,11.70212554,13.6,52.5,4.8,0.155,0.69,1289,1655.1375053972,14.069228,0.517652380952381,"0",14,0.9441,"forest",-1.29678009158454,0.803605934268588,22.6061464615894,"low","Humid","MIR prediction"
"664",35089,35309,40.12,-123.98,2.3066962625,12.0322391125,14.338935375,13,49.3,5.5,0.295,3.36,1312,2996.13000106439,11.97079135,1.1980380952381,"0",15,1.4187,"forest",-0.94530288890756,0.839130576840333,11.9686806554764,"low","Humid","MIR prediction"
"665",67938,69864,45.98,-86.88,1.0280514182,3.630309465,4.6583608832,0,5.8,4.1,0.03,0,922,1049.86499945819,5.69392592,0.732038095238095,"0",15,0.8485,"forest",-1.53133670846118,0.779310481953516,6.36354981182348,"low","Sub-humid","MIR prediction"
"666",134814,74209,41.47,-71.51,2.6259378475,10.8850577175,13.510995565,6.5,55,5.9,0.52,3.02,1104,1518.77499833843,10.1733644,0.825080952380952,"1",24,1.1375,"cropland",-0.597125930347179,0.805644385355107,16.3753575040256,"low","Humid","MIR prediction"
"667",31467,31586,40.18,-86.01,2.060806225,8.6604196175,10.7212258425,21.6,79,7,0.24,13.58,1127,1249.4499990195,10.120074,0.534057142857143,"1",24,0.8741,"cropland",-0.556087457130161,0.807782593588248,20.075053738899,"low","Sub-humid","MIR prediction"
"668",68048,69976,46.83,-121.85,0.01356606938225,3.54804885,3.56161491938225,3.8,14.5,5.8,0.895,0,892,4008.83749948442,1.1588986,0.158666666666667,"0",24,2.9501,"grassland",-0.131627384869866,0.996191034210795,22.4471528532495,"low","Humid","MIR prediction"
"669",33840,34037,37.85,-100.54,3.15871949,11.953060165,15.111779655,22.8,84.9,7.9,0.135,55.53,1899,615.057498554233,12.6900765,0.377033333333333,"1",10,0.2737,"cropland",1.23693023805652,0.79097634017216,40.0807523340111,"high","Arid","MIR prediction"
"670",39518,40149,38.35,-121.17,2.6307564375,12.7388803125,15.36963675,12,66.2,5.8,0.245,5.59,1856,871.787501259707,16.578649,0.64212380952381,"0",8,0.2715,"cropland",-0.921864771274637,0.828834182597061,23.935628179553,"low","Arid","MIR prediction"
"671",26895,26899,35.82,-78.86,0.79373912985,3.3071049975,4.10084412735,8.3,26.7,5.6,0.08,1.87,1432,1507.82000298146,14.9716135,0.519004761904762,"1",18,0.7964,"cropland",-1.36292760583366,0.806444940309662,7.90136127518327,"low","Sub-humid","MIR prediction"
"672",33875,34072,38.2,-119.03,4.821504915,1.8371858175,6.6586907325,5.5,32.9,6.9,0.155,4.32,1667,635.987497188151,3.570674,0.181819047619048,"0",18,0.2321,"grassland",-1.12692511364664,0.27590796619116,36.6226246352994,"low","Arid","MIR prediction"
"673",30792,30909,43,-121.54,3.7350854075,2.6725017175,6.407587125,6.9,31.1,5.8,0.1,6.51,1343,857.932499982417,6.5616875,0.594809523809524,"0",35,0.3445,"forest",-1.11344948155006,0.417083945230007,10.7725025718517,"low","Arid","MIR prediction"
"674",136370,75774,42.48,-121.28,4.980504255,6.324194885,11.30469914,8.3,38.7,7.2,0.1,14.62,1464,638.760000813752,7.9341148,0.579952380952381,"0",25,0.2711,"grassland",-0.733966321473913,0.559430623201884,19.4924609524592,"low","Arid","MIR prediction"
"675",135217,74621,35.9,-84.27,1.0093708642,8.1070651575,9.1164360217,31,71,4.8,0.145,0.05,1294,1677.40249922872,14.02938635,0.517733333333333,"0",23,0.9519,"forest",-1.3429085854245,0.889280102246385,17.6083621330801,"low","Humid","MIR prediction"
"676",134607,73962,46.79,-68.02,5.062566775,15.7236536925,20.7862204675,12.3,60.9,6.8,0.63,15.22,870,1345.82250000536,4.08463285,0.543947619047619,"1",32,1.0832,"cropland",0.151734247390909,0.756446017547273,38.2136436296825,"high","Humid","MIR prediction"
"677",135175,74579,42.45,-72.25,7.7648529275,24.781686675,32.5465396025,NA,NA,4.7,0.805,0,1023,1467.50250342488,8.0455371,0.681690476190476,"0",22,1.0777,"forest",-0.277261880966073,0.761423087605186,47.7438672524536,"high","Humid","MIR prediction"
"678",134749,74104,45.27,-67.58,15.94186902,23.444260315,39.386129335,10.4,62.5,4.1,0.25,1.43,968,1637.00750350952,6.081983195,0.796676190476191,"0",13,1.1518,"forest",-1.1084287064929,0.595241540888521,49.4380650580985,"high","Humid","MIR prediction"
"679",39360,39979,38.2,-120.54,12.525861285,21.85140118,34.377262465,9.4,50.2,5.9,0.29,10.38,1872,1636.84000065923,13.50667385,0.643204761904762,"0",4,0.5355,"forest",-0.624913819556408,0.6356352895245,53.4468407279767,"high","Sub-humid","MIR prediction"
"680",34082,34280,43.48,-86.42,1.2303909,6.86637685,8.09676775,24.7,54.8,7.1,0.275,14.26,1030,1226.26250051335,8.0726957,0.739790476190476,"1",23,0.8074,"cropland",-0.467633256399145,0.848039249983427,10.9446769194624,"low","Sub-humid","MIR prediction"
